id,time,InfectionLevel11,dead1,infected1,naive1,patientFlowOver11,patientFlowOver21,patient_severe_critical1,vaccinated1
332,6/22:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
333,6/22:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
334,6/23:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
335,6/23:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
336,7/00:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
337,7/00:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
338,7/01:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
339,7/01:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
340,7/02:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
341,7/02:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
342,7/03:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
343,7/03:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
344,7/04:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
345,7/04:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
346,7/05:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
347,7/05:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
348,7/06:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
349,7/06:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
350,7/07:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
351,7/07:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
352,7/08:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
353,7/08:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
354,7/09:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
355,7/09:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
356,7/10:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
357,7/10:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
358,7/11:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
359,7/11:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
360,7/12:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
361,7/12:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
362,7/13:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
363,7/13:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
364,7/14:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
365,7/14:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
366,7/15:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
367,7/15:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
368,7/16:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
369,7/16:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
370,7/17:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
371,7/17:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
372,7/18:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
373,7/18:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
374,7/19:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
375,7/19:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
376,7/20:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
377,7/20:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
378,7/21:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
379,7/21:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
380,7/22:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
381,7/22:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
382,7/23:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
383,7/23:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
384,8/00:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
385,8/00:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
386,8/01:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
387,8/01:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
388,8/02:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
389,8/02:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
390,8/03:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
391,8/03:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
392,8/04:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
393,8/04:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
394,8/05:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
395,8/05:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
396,8/06:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
397,8/06:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
398,8/07:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
399,8/07:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
400,8/08:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
401,8/08:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
402,8/09:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
403,8/09:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
404,8/10:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
405,8/10:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
406,8/11:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
407,8/11:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
408,8/12:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
409,8/12:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
410,8/13:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
411,8/13:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
412,8/14:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
413,8/14:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
414,8/15:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
415,8/15:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
416,8/16:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
417,8/16:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
418,8/17:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
419,8/17:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
420,8/18:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
421,8/18:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
422,8/19:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
423,8/19:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
424,8/20:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
425,8/20:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
426,8/21:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
427,8/21:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
428,8/22:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
429,8/22:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
430,8/23:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
431,8/23:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
432,9/00:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
433,9/00:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
434,9/01:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
435,9/01:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
436,9/02:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
437,9/02:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
438,9/03:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
439,9/03:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
440,9/04:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
441,9/04:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
442,9/05:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
443,9/05:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
444,9/06:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
445,9/06:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
446,9/07:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
447,9/07:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
448,9/08:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
449,9/08:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
450,9/09:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
451,9/09:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
452,9/10:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
453,9/10:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
454,9/11:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
455,9/11:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
456,9/12:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
457,9/12:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
458,9/13:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
459,9/13:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
460,9/14:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
461,9/14:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
462,9/15:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
463,9/15:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
464,9/16:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
465,9/16:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
466,9/17:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
467,9/17:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
468,9/18:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
469,9/18:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
470,9/19:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
471,9/19:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
472,9/20:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
473,9/20:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
474,9/21:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
475,9/21:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
476,9/22:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
477,9/22:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
478,9/23:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
479,9/23:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
480,10/00:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
481,10/00:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
482,10/01:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
483,10/01:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
484,10/02:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
485,10/02:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
486,10/03:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
487,10/03:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
488,10/04:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
489,10/04:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
490,10/05:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
491,10/05:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
492,10/06:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
493,10/06:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
494,10/07:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
495,10/07:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
496,10/08:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
497,10/08:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
498,10/09:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
499,10/09:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
500,10/10:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
501,10/10:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
502,10/11:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
503,10/11:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
504,10/12:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
505,10/12:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
506,10/13:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
507,10/13:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
508,10/14:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
509,10/14:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
510,10/15:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
511,10/15:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
512,10/16:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
513,10/16:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
514,10/17:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
515,10/17:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
516,10/18:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
517,10/18:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
518,10/19:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
519,10/19:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
520,10/20:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
521,10/20:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
522,10/21:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
523,10/21:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
524,10/22:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
525,10/22:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
526,10/23:00,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
527,10/23:30,0.0,0.0,20.0,9980.0,20.0,20.0,0.0,0.0
528,11/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
529,11/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
530,11/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
531,11/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
532,11/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
533,11/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
534,11/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
535,11/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
536,11/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
537,11/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
538,11/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
539,11/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
540,11/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
541,11/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
542,11/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
543,11/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
544,11/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
545,11/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
546,11/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
547,11/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
548,11/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
549,11/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
550,11/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
551,11/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
552,11/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
553,11/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
554,11/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
555,11/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
556,11/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
557,11/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
558,11/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
559,11/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
560,11/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
561,11/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
562,11/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
563,11/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
564,11/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
565,11/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
566,11/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
567,11/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
568,11/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
569,11/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
570,11/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
571,11/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
572,11/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
573,11/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
574,11/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
575,11/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
576,12/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
577,12/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
578,12/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
579,12/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
580,12/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
581,12/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
582,12/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
583,12/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
584,12/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
585,12/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
586,12/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
587,12/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
588,12/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
589,12/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
590,12/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
591,12/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
592,12/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
593,12/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
594,12/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
595,12/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
596,12/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
597,12/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
598,12/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
599,12/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
600,12/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
601,12/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
602,12/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
603,12/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
604,12/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
605,12/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
606,12/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
607,12/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
608,12/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
609,12/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
610,12/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
611,12/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
612,12/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
613,12/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
614,12/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
615,12/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
616,12/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
617,12/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
618,12/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
619,12/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
620,12/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
621,12/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
622,12/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
623,12/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
624,13/00:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
625,13/00:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
626,13/01:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
627,13/01:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
628,13/02:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
629,13/02:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
630,13/03:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
631,13/03:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
632,13/04:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
633,13/04:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
634,13/05:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
635,13/05:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
636,13/06:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
637,13/06:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
638,13/07:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
639,13/07:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
640,13/08:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
641,13/08:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
642,13/09:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
643,13/09:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
644,13/10:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
645,13/10:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
646,13/11:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
647,13/11:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
648,13/12:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
649,13/12:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
650,13/13:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
651,13/13:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
652,13/14:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
653,13/14:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
654,13/15:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
655,13/15:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
656,13/16:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
657,13/16:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
658,13/17:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
659,13/17:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
660,13/18:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
661,13/18:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
662,13/19:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
663,13/19:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
664,13/20:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
665,13/20:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
666,13/21:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
667,13/21:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
668,13/22:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
669,13/22:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
670,13/23:00,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
671,13/23:30,0.0,0.0,20.0,9980.0,0.0,0.0,0.0,0.0
